label,category,cost,throughput_kinfs,latency_ms,embed_gb,gpu,cpu,num_gpus,num_nodes,cgra,interconnect,bottleneck
16x12-ch DDR5+RTX 4090@PCIe5,CPU+GPU,81800,4807.692307692308,1.7060335785729195,16,RTX 4090,EPYC-12ch,1,16,,PCIe5,transfer
16x12-ch DDR5+RTX 4090@NVLink,CPU+GPU,81800,9303.93351800554,0.9146499696840307,16,RTX 4090,EPYC-12ch,1,16,,NVLink,GPU MLP
1x12-ch DDR5+RTX 5090@PCIe4,CPU+GPU,7500,644.8942869995502,8.399174095238095,16,RTX 5090,EPYC-12ch,1,1,,PCIe4,CPU embed
1x12-ch DDR5+RTX 5090@PCIe5,CPU+GPU,7500,644.8942869995502,7.547206095238095,16,RTX 5090,EPYC-12ch,1,1,,PCIe5,CPU embed
1x12-ch DDR5+RTX 5090@NVLink,CPU+GPU,7500,644.8942869995502,6.755822486349206,16,RTX 5090,EPYC-12ch,1,1,,NVLink,CPU embed
2x12-ch DDR5+RTX 5090@PCIe4,CPU+GPU,12500,1276.4478476264871,5.256650617438204,16,RTX 5090,EPYC-12ch,1,2,,PCIe4,CPU embed
2x12-ch DDR5+RTX 5090@PCIe5,CPU+GPU,12500,1276.4478476264871,4.404682617438204,16,RTX 5090,EPYC-12ch,1,2,,PCIe5,CPU embed
2x12-ch DDR5+RTX 5090@NVLink,CPU+GPU,12500,1276.4478476264871,3.6132990085493146,16,RTX 5090,EPYC-12ch,1,2,,NVLink,CPU embed
4x12-ch DDR5+RTX 5090@PCIe4,CPU+GPU,22500,2403.846153846154,3.6689669205574456,16,RTX 5090,EPYC-12ch,1,4,,PCIe4,transfer
4x12-ch DDR5+RTX 5090@PCIe5,CPU+GPU,22500,2526.490217940834,2.8169989205574457,16,RTX 5090,EPYC-12ch,1,4,,PCIe5,CPU embed
4x12-ch DDR5+RTX 5090@NVLink,CPU+GPU,22500,2526.490217940834,2.0256153116685565,16,RTX 5090,EPYC-12ch,1,4,,NVLink,CPU embed
8x12-ch DDR5+RTX 5090@PCIe4,CPU+GPU,42500,2403.846153846154,2.8668282765191386,16,RTX 5090,EPYC-12ch,1,8,,PCIe4,transfer
8x12-ch DDR5+RTX 5090@PCIe5,CPU+GPU,42500,4807.692307692308,2.0148602765191383,16,RTX 5090,EPYC-12ch,1,8,,PCIe5,transfer
8x12-ch DDR5+RTX 5090@NVLink,CPU+GPU,42500,5000.715723106106,1.2234766676302495,16,RTX 5090,EPYC-12ch,1,8,,NVLink,CPU embed
16x12-ch DDR5+RTX 5090@PCIe4,CPU+GPU,82500,2403.846153846154,2.461567199943419,16,RTX 5090,EPYC-12ch,1,16,,PCIe4,transfer
16x12-ch DDR5+RTX 5090@PCIe5,CPU+GPU,82500,4807.692307692308,1.609599199943419,16,RTX 5090,EPYC-12ch,1,16,,PCIe5,transfer
16x12-ch DDR5+RTX 5090@NVLink,CPU+GPU,82500,9897.983204424287,0.8182155910545301,16,RTX 5090,EPYC-12ch,1,16,,NVLink,CPU embed
1x12-ch DDR5+A100 40GB@PCIe4,CPU+GPU,15000,644.8942869995502,8.296031238095237,16,A100 40GB,EPYC-12ch,1,1,,PCIe4,CPU embed
1x12-ch DDR5+A100 40GB@PCIe5,CPU+GPU,15000,644.8942869995502,7.444063238095238,16,A100 40GB,EPYC-12ch,1,1,,PCIe5,CPU embed
1x12-ch DDR5+A100 40GB@NVLink,CPU+GPU,15000,644.8942869995502,6.652679629206348,16,A100 40GB,EPYC-12ch,1,1,,NVLink,CPU embed
2x12-ch DDR5+A100 40GB@PCIe4,CPU+GPU,20000,1276.4478476264871,5.153507760295347,16,A100 40GB,EPYC-12ch,1,2,,PCIe4,CPU embed
2x12-ch DDR5+A100 40GB@PCIe5,CPU+GPU,20000,1276.4478476264871,4.301539760295347,16,A100 40GB,EPYC-12ch,1,2,,PCIe5,CPU embed
2x12-ch DDR5+A100 40GB@NVLink,CPU+GPU,20000,1276.4478476264871,3.5101561514064574,16,A100 40GB,EPYC-12ch,1,2,,NVLink,CPU embed
4x12-ch DDR5+A100 40GB@PCIe4,CPU+GPU,30000,2403.846153846154,3.5658240634145884,16,A100 40GB,EPYC-12ch,1,4,,PCIe4,transfer
4x12-ch DDR5+A100 40GB@PCIe5,CPU+GPU,30000,2526.490217940834,2.7138560634145885,16,A100 40GB,EPYC-12ch,1,4,,PCIe5,CPU embed
4x12-ch DDR5+A100 40GB@NVLink,CPU+GPU,30000,2526.490217940834,1.9224724545256993,16,A100 40GB,EPYC-12ch,1,4,,NVLink,CPU embed
8x12-ch DDR5+A100 40GB@PCIe4,CPU+GPU,50000,2403.846153846154,2.7636854193762814,16,A100 40GB,EPYC-12ch,1,8,,PCIe4,transfer
8x12-ch DDR5+A100 40GB@PCIe5,CPU+GPU,50000,4807.692307692308,1.9117174193762811,16,A100 40GB,EPYC-12ch,1,8,,PCIe5,transfer
8x12-ch DDR5+A100 40GB@NVLink,CPU+GPU,50000,5000.715723106106,1.1203338104873923,16,A100 40GB,EPYC-12ch,1,8,,NVLink,CPU embed
16x12-ch DDR5+A100 40GB@PCIe4,CPU+GPU,90000,2403.846153846154,2.358424342800562,16,A100 40GB,EPYC-12ch,1,16,,PCIe4,transfer
16x12-ch DDR5+A100 40GB@PCIe5,CPU+GPU,90000,4807.692307692308,1.5064563428005617,16,A100 40GB,EPYC-12ch,1,16,,PCIe5,transfer
16x12-ch DDR5+A100 40GB@NVLink,CPU+GPU,90000,9897.983204424287,0.7150727339116729,16,A100 40GB,EPYC-12ch,1,16,,NVLink,CPU embed
1x12-ch DDR5+A100 80GB@PCIe4,CPU+GPU,20000,644.8942869995502,8.296031238095237,16,A100 80GB,EPYC-12ch,1,1,,PCIe4,CPU embed
1x12-ch DDR5+A100 80GB@PCIe5,CPU+GPU,20000,644.8942869995502,7.444063238095238,16,A100 80GB,EPYC-12ch,1,1,,PCIe5,CPU embed
1x12-ch DDR5+A100 80GB@NVLink,CPU+GPU,20000,644.8942869995502,6.652679629206348,16,A100 80GB,EPYC-12ch,1,1,,NVLink,CPU embed
2x12-ch DDR5+A100 80GB@PCIe4,CPU+GPU,25000,1276.4478476264871,5.153507760295347,16,A100 80GB,EPYC-12ch,1,2,,PCIe4,CPU embed
2x12-ch DDR5+A100 80GB@PCIe5,CPU+GPU,25000,1276.4478476264871,4.301539760295347,16,A100 80GB,EPYC-12ch,1,2,,PCIe5,CPU embed
2x12-ch DDR5+A100 80GB@NVLink,CPU+GPU,25000,1276.4478476264871,3.5101561514064574,16,A100 80GB,EPYC-12ch,1,2,,NVLink,CPU embed
4x12-ch DDR5+A100 80GB@PCIe4,CPU+GPU,35000,2403.846153846154,3.5658240634145884,16,A100 80GB,EPYC-12ch,1,4,,PCIe4,transfer
4x12-ch DDR5+A100 80GB@PCIe5,CPU+GPU,35000,2526.490217940834,2.7138560634145885,16,A100 80GB,EPYC-12ch,1,4,,PCIe5,CPU embed
4x12-ch DDR5+A100 80GB@NVLink,CPU+GPU,35000,2526.490217940834,1.9224724545256993,16,A100 80GB,EPYC-12ch,1,4,,NVLink,CPU embed
8x12-ch DDR5+A100 80GB@PCIe4,CPU+GPU,55000,2403.846153846154,2.7636854193762814,16,A100 80GB,EPYC-12ch,1,8,,PCIe4,transfer
8x12-ch DDR5+A100 80GB@PCIe5,CPU+GPU,55000,4807.692307692308,1.9117174193762811,16,A100 80GB,EPYC-12ch,1,8,,PCIe5,transfer
8x12-ch DDR5+A100 80GB@NVLink,CPU+GPU,55000,5000.715723106106,1.1203338104873923,16,A100 80GB,EPYC-12ch,1,8,,NVLink,CPU embed
16x12-ch DDR5+A100 80GB@PCIe4,CPU+GPU,95000,2403.846153846154,2.358424342800562,16,A100 80GB,EPYC-12ch,1,16,,PCIe4,transfer
16x12-ch DDR5+A100 80GB@PCIe5,CPU+GPU,95000,4807.692307692308,1.5064563428005617,16,A100 80GB,EPYC-12ch,1,16,,PCIe5,transfer
16x12-ch DDR5+A100 80GB@NVLink,CPU+GPU,95000,9897.983204424287,0.7150727339116729,16,A100 80GB,EPYC-12ch,1,16,,NVLink,CPU embed
1x4-ch DDR5+RTX 4060+U280@PCIe4,CPU+GPU+CGRA,4100,283.75348627980213,17.94400093506493,16,RTX 4060,Xeon-4ch,1,1,U280,PCIe4,embed
1x4-ch DDR5+RTX 4060+U280@PCIe5,CPU+GPU+CGRA,4100,283.75348627980213,17.092032935064932,16,RTX 4060,Xeon-4ch,1,1,U280,PCIe5,embed
1x4-ch DDR5+RTX 4060+U280@NVLink,CPU+GPU+CGRA,4100,283.75348627980213,16.300649326176046,16,RTX 4060,Xeon-4ch,1,1,U280,NVLink,embed
2x4-ch DDR5+RTX 4060+U280@PCIe4,CPU+GPU+CGRA,4900,561.6370529556544,10.801902121883362,16,RTX 4060,Xeon-4ch,1,2,U280,PCIe4,embed
2x4-ch DDR5+RTX 4060+U280@PCIe5,CPU+GPU+CGRA,4900,561.6370529556544,9.949934121883363,16,RTX 4060,Xeon-4ch,1,2,U280,PCIe5,embed
2x4-ch DDR5+RTX 4060+U280@NVLink,CPU+GPU+CGRA,4900,561.6370529556544,9.158550512994474,16,RTX 4060,Xeon-4ch,1,2,U280,NVLink,embed
4x4-ch DDR5+RTX 4060+U280@PCIe4,CPU+GPU+CGRA,6500,689.9016396093372,9.052798222222222,16,RTX 4060,Xeon-4ch,1,4,U280,PCIe4,embed
4x4-ch DDR5+RTX 4060+U280@PCIe5,CPU+GPU+CGRA,6500,689.9016396093372,8.397438222222222,16,RTX 4060,Xeon-4ch,1,4,U280,PCIe5,embed
4x4-ch DDR5+RTX 4060+U280@NVLink,CPU+GPU+CGRA,6500,689.9016396093372,7.7886816,16,RTX 4060,Xeon-4ch,1,4,U280,NVLink,embed
1x4-ch DDR5+RTX 4060+Versal HBM@PCIe4,CPU+GPU+CGRA,6100,400.98360024065283,14.248105599999999,16,RTX 4060,Xeon-4ch,1,1,Versal HBM,PCIe4,embed
1x4-ch DDR5+RTX 4060+Versal HBM@PCIe5,CPU+GPU+CGRA,6100,400.98360024065283,13.1339936,16,RTX 4060,Xeon-4ch,1,1,Versal HBM,PCIe5,embed
1x4-ch DDR5+RTX 4060+Versal HBM@NVLink,CPU+GPU+CGRA,6100,400.98360024065283,12.099107342222222,16,RTX 4060,Xeon-4ch,1,1,Versal HBM,NVLink,embed
2x4-ch DDR5+RTX 4060+Versal HBM@PCIe4,CPU+GPU+CGRA,6900,730.1281688423508,9.51212593991028,16,RTX 4060,Xeon-4ch,1,2,Versal HBM,PCIe4,embed
2x4-ch DDR5+RTX 4060+Versal HBM@PCIe5,CPU+GPU+CGRA,6900,730.1281688423508,8.46354993991028,16,RTX 4060,Xeon-4ch,1,2,Versal HBM,PCIe5,embed
2x4-ch DDR5+RTX 4060+Versal HBM@NVLink,CPU+GPU+CGRA,6900,730.1281688423508,7.489539344354725,16,RTX 4060,Xeon-4ch,1,2,Versal HBM,NVLink,embed
4x4-ch DDR5+RTX 4060+Versal HBM@PCIe4,CPU+GPU+CGRA,8500,801.9672004813057,8.0920888,16,RTX 4060,Xeon-4ch,1,4,Versal HBM,PCIe4,embed
4x4-ch DDR5+RTX 4060+Versal HBM@PCIe5,CPU+GPU+CGRA,8500,801.9672004813057,7.502264800000001,16,RTX 4060,Xeon-4ch,1,4,Versal HBM,PCIe5,embed
4x4-ch DDR5+RTX 4060+Versal HBM@NVLink,CPU+GPU+CGRA,8500,801.9672004813057,6.95438384,16,RTX 4060,Xeon-4ch,1,4,Versal HBM,NVLink,embed
1x4-ch DDR5+RTX 4060+Versal Premium@PCIe4,CPU+GPU+CGRA,9100,1015.7091723101016,8.8523064,16,RTX 4060,Xeon-4ch,1,1,Versal Premium,PCIe4,embed
1x4-ch DDR5+RTX 4060+Versal Premium@PCIe5,CPU+GPU+CGRA,9100,1015.7091723101016,7.3449784000000005,16,RTX 4060,Xeon-4ch,1,1,Versal Premium,PCIe5,embed
1x4-ch DDR5+RTX 4060+Versal Premium@NVLink,CPU+GPU+CGRA,9100,1015.7091723101016,5.944838168888889,16,RTX 4060,Xeon-4ch,1,1,Versal Premium,NVLink,embed
2x4-ch DDR5+RTX 4060+Versal Premium@PCIe4,CPU+GPU+CGRA,9900,1015.7091723101016,8.3280184,16,RTX 4060,Xeon-4ch,1,2,Versal Premium,PCIe4,embed
2x4-ch DDR5+RTX 4060+Versal Premium@PCIe5,CPU+GPU+CGRA,9900,1015.7091723101016,7.082834399999999,16,RTX 4060,Xeon-4ch,1,2,Versal Premium,PCIe5,embed
2x4-ch DDR5+RTX 4060+Versal Premium@NVLink,CPU+GPU+CGRA,9900,1015.7091723101016,5.926196817777777,16,RTX 4060,Xeon-4ch,1,2,Versal Premium,NVLink,embed
4x4-ch DDR5+RTX 4060+Versal Premium@PCIe4,CPU+GPU+CGRA,11500,1015.7091723101016,7.4105144,16,RTX 4060,Xeon-4ch,1,4,Versal Premium,PCIe4,embed
4x4-ch DDR5+RTX 4060+Versal Premium@PCIe5,CPU+GPU+CGRA,11500,1015.7091723101016,6.624082399999999,16,RTX 4060,Xeon-4ch,1,4,Versal Premium,PCIe5,embed
4x4-ch DDR5+RTX 4060+Versal Premium@NVLink,CPU+GPU+CGRA,11500,1015.7091723101016,5.893574453333333,16,RTX 4060,Xeon-4ch,1,4,Versal Premium,NVLink,embed
1x4-ch DDR5+RTX PRO 4500+U280@PCIe4,CPU+GPU+CGRA,4500,283.75348627980213,17.08900093506493,16,RTX PRO 4500,Xeon-4ch,1,1,U280,PCIe4,embed
1x4-ch DDR5+RTX PRO 4500+U280@PCIe5,CPU+GPU+CGRA,4500,283.75348627980213,16.23703293506493,16,RTX PRO 4500,Xeon-4ch,1,1,U280,PCIe5,embed
1x4-ch DDR5+RTX PRO 4500+U280@NVLink,CPU+GPU+CGRA,4500,283.75348627980213,15.445649326176044,16,RTX PRO 4500,Xeon-4ch,1,1,U280,NVLink,embed
2x4-ch DDR5+RTX PRO 4500+U280@PCIe4,CPU+GPU+CGRA,5300,561.6370529556544,9.946902121883362,16,RTX PRO 4500,Xeon-4ch,1,2,U280,PCIe4,embed
2x4-ch DDR5+RTX PRO 4500+U280@PCIe5,CPU+GPU+CGRA,5300,561.6370529556544,9.094934121883362,16,RTX PRO 4500,Xeon-4ch,1,2,U280,PCIe5,embed
2x4-ch DDR5+RTX PRO 4500+U280@NVLink,CPU+GPU+CGRA,5300,561.6370529556544,8.303550512994473,16,RTX PRO 4500,Xeon-4ch,1,2,U280,NVLink,embed
4x4-ch DDR5+RTX PRO 4500+U280@PCIe4,CPU+GPU+CGRA,6900,689.9016396093372,8.197798222222222,16,RTX PRO 4500,Xeon-4ch,1,4,U280,PCIe4,embed
4x4-ch DDR5+RTX PRO 4500+U280@PCIe5,CPU+GPU+CGRA,6900,689.9016396093372,7.542438222222223,16,RTX PRO 4500,Xeon-4ch,1,4,U280,PCIe5,embed
4x4-ch DDR5+RTX PRO 4500+U280@NVLink,CPU+GPU+CGRA,6900,689.9016396093372,6.933681600000001,16,RTX PRO 4500,Xeon-4ch,1,4,U280,NVLink,embed
1x4-ch DDR5+RTX PRO 4500+Versal HBM@PCIe4,CPU+GPU+CGRA,6500,400.98360024065283,13.393105599999998,16,RTX PRO 4500,Xeon-4ch,1,1,Versal HBM,PCIe4,embed
1x4-ch DDR5+RTX PRO 4500+Versal HBM@PCIe5,CPU+GPU+CGRA,6500,400.98360024065283,12.2789936,16,RTX PRO 4500,Xeon-4ch,1,1,Versal HBM,PCIe5,embed
1x4-ch DDR5+RTX PRO 4500+Versal HBM@NVLink,CPU+GPU+CGRA,6500,400.98360024065283,11.244107342222222,16,RTX PRO 4500,Xeon-4ch,1,1,Versal HBM,NVLink,embed
2x4-ch DDR5+RTX PRO 4500+Versal HBM@PCIe4,CPU+GPU+CGRA,7300,730.1281688423508,8.65712593991028,16,RTX PRO 4500,Xeon-4ch,1,2,Versal HBM,PCIe4,embed
2x4-ch DDR5+RTX PRO 4500+Versal HBM@PCIe5,CPU+GPU+CGRA,7300,730.1281688423508,7.60854993991028,16,RTX PRO 4500,Xeon-4ch,1,2,Versal HBM,PCIe5,embed
2x4-ch DDR5+RTX PRO 4500+Versal HBM@NVLink,CPU+GPU+CGRA,7300,730.1281688423508,6.6345393443547245,16,RTX PRO 4500,Xeon-4ch,1,2,Versal HBM,NVLink,embed
4x4-ch DDR5+RTX PRO 4500+Versal HBM@PCIe4,CPU+GPU+CGRA,8900,801.9672004813057,7.2370888,16,RTX PRO 4500,Xeon-4ch,1,4,Versal HBM,PCIe4,embed
4x4-ch DDR5+RTX PRO 4500+Versal HBM@PCIe5,CPU+GPU+CGRA,8900,801.9672004813057,6.6472648,16,RTX PRO 4500,Xeon-4ch,1,4,Versal HBM,PCIe5,embed
4x4-ch DDR5+RTX PRO 4500+Versal HBM@NVLink,CPU+GPU+CGRA,8900,801.9672004813057,6.09938384,16,RTX PRO 4500,Xeon-4ch,1,4,Versal HBM,NVLink,embed
1x4-ch DDR5+RTX PRO 4500+Versal Premium@PCIe4,CPU+GPU+CGRA,9500,1015.7091723101016,7.9973064,16,RTX PRO 4500,Xeon-4ch,1,1,Versal Premium,PCIe4,embed
1x4-ch DDR5+RTX PRO 4500+Versal Premium@PCIe5,CPU+GPU+CGRA,9500,1015.7091723101016,6.4899784,16,RTX PRO 4500,Xeon-4ch,1,1,Versal Premium,PCIe5,embed
1x4-ch DDR5+RTX PRO 4500+Versal Premium@NVLink,CPU+GPU+CGRA,9500,1015.7091723101016,5.089838168888889,16,RTX PRO 4500,Xeon-4ch,1,1,Versal Premium,NVLink,embed
2x4-ch DDR5+RTX PRO 4500+Versal Premium@PCIe4,CPU+GPU+CGRA,10300,1015.7091723101016,7.4730184,16,RTX PRO 4500,Xeon-4ch,1,2,Versal Premium,PCIe4,embed
2x4-ch DDR5+RTX PRO 4500+Versal Premium@PCIe5,CPU+GPU+CGRA,10300,1015.7091723101016,6.2278344,16,RTX PRO 4500,Xeon-4ch,1,2,Versal Premium,PCIe5,embed
2x4-ch DDR5+RTX PRO 4500+Versal Premium@NVLink,CPU+GPU+CGRA,10300,1015.7091723101016,5.0711968177777775,16,RTX PRO 4500,Xeon-4ch,1,2,Versal Premium,NVLink,embed
4x4-ch DDR5+RTX PRO 4500+Versal Premium@PCIe4,CPU+GPU+CGRA,11900,1015.7091723101016,6.5555144,16,RTX PRO 4500,Xeon-4ch,1,4,Versal Premium,PCIe4,embed
4x4-ch DDR5+RTX PRO 4500+Versal Premium@PCIe5,CPU+GPU+CGRA,11900,1015.7091723101016,5.769082399999999,16,RTX PRO 4500,Xeon-4ch,1,4,Versal Premium,PCIe5,embed
4x4-ch DDR5+RTX PRO 4500+Versal Premium@NVLink,CPU+GPU+CGRA,11900,1015.7091723101016,5.038574453333333,16,RTX PRO 4500,Xeon-4ch,1,4,Versal Premium,NVLink,embed
1x4-ch DDR5+RTX 4090+U280@PCIe4,CPU+GPU+CGRA,5600,283.75348627980213,16.579244837503957,16,RTX 4090,Xeon-4ch,1,1,U280,PCIe4,embed
1x4-ch DDR5+RTX 4090+U280@PCIe5,CPU+GPU+CGRA,5600,283.75348627980213,15.727276837503956,16,RTX 4090,Xeon-4ch,1,1,U280,PCIe5,embed
1x4-ch DDR5+RTX 4090+U280@NVLink,CPU+GPU+CGRA,5600,283.75348627980213,14.935893228615068,16,RTX 4090,Xeon-4ch,1,1,U280,NVLink,embed
2x4-ch DDR5+RTX 4090+U280@PCIe4,CPU+GPU+CGRA,6400,561.6370529556544,9.437146024322386,16,RTX 4090,Xeon-4ch,1,2,U280,PCIe4,embed
2x4-ch DDR5+RTX 4090+U280@PCIe5,CPU+GPU+CGRA,6400,561.6370529556544,8.585178024322387,16,RTX 4090,Xeon-4ch,1,2,U280,PCIe5,embed
2x4-ch DDR5+RTX 4090+U280@NVLink,CPU+GPU+CGRA,6400,561.6370529556544,7.793794415433498,16,RTX 4090,Xeon-4ch,1,2,U280,NVLink,embed
4x4-ch DDR5+RTX 4090+U280@PCIe4,CPU+GPU+CGRA,8000,689.9016396093372,7.688042124661247,16,RTX 4090,Xeon-4ch,1,4,U280,PCIe4,embed
4x4-ch DDR5+RTX 4090+U280@PCIe5,CPU+GPU+CGRA,8000,689.9016396093372,7.032682124661247,16,RTX 4090,Xeon-4ch,1,4,U280,PCIe5,embed
4x4-ch DDR5+RTX 4090+U280@NVLink,CPU+GPU+CGRA,8000,689.9016396093372,6.423925502439025,16,RTX 4090,Xeon-4ch,1,4,U280,NVLink,embed
1x4-ch DDR5+RTX 4090+Versal HBM@PCIe4,CPU+GPU+CGRA,7600,400.98360024065283,12.883349502439023,16,RTX 4090,Xeon-4ch,1,1,Versal HBM,PCIe4,embed
1x4-ch DDR5+RTX 4090+Versal HBM@PCIe5,CPU+GPU+CGRA,7600,400.98360024065283,11.769237502439024,16,RTX 4090,Xeon-4ch,1,1,Versal HBM,PCIe5,embed
1x4-ch DDR5+RTX 4090+Versal HBM@NVLink,CPU+GPU+CGRA,7600,400.98360024065283,10.734351244661246,16,RTX 4090,Xeon-4ch,1,1,Versal HBM,NVLink,embed
2x4-ch DDR5+RTX 4090+Versal HBM@PCIe4,CPU+GPU+CGRA,8400,730.1281688423508,8.147369842349304,16,RTX 4090,Xeon-4ch,1,2,Versal HBM,PCIe4,embed
2x4-ch DDR5+RTX 4090+Versal HBM@PCIe5,CPU+GPU+CGRA,8400,730.1281688423508,7.098793842349305,16,RTX 4090,Xeon-4ch,1,2,Versal HBM,PCIe5,embed
2x4-ch DDR5+RTX 4090+Versal HBM@NVLink,CPU+GPU+CGRA,8400,730.1281688423508,6.124783246793749,16,RTX 4090,Xeon-4ch,1,2,Versal HBM,NVLink,embed
4x4-ch DDR5+RTX 4090+Versal HBM@PCIe4,CPU+GPU+CGRA,10000,801.9672004813057,6.727332702439025,16,RTX 4090,Xeon-4ch,1,4,Versal HBM,PCIe4,embed
4x4-ch DDR5+RTX 4090+Versal HBM@PCIe5,CPU+GPU+CGRA,10000,801.9672004813057,6.137508702439025,16,RTX 4090,Xeon-4ch,1,4,Versal HBM,PCIe5,embed
4x4-ch DDR5+RTX 4090+Versal HBM@NVLink,CPU+GPU+CGRA,10000,801.9672004813057,5.589627742439024,16,RTX 4090,Xeon-4ch,1,4,Versal HBM,NVLink,embed
1x4-ch DDR5+RTX 4090+Versal Premium@PCIe4,CPU+GPU+CGRA,10600,1015.7091723101016,7.487550302439025,16,RTX 4090,Xeon-4ch,1,1,Versal Premium,PCIe4,embed
1x4-ch DDR5+RTX 4090+Versal Premium@PCIe5,CPU+GPU+CGRA,10600,1015.7091723101016,5.980222302439024,16,RTX 4090,Xeon-4ch,1,1,Versal Premium,PCIe5,embed
1x4-ch DDR5+RTX 4090+Versal Premium@NVLink,CPU+GPU+CGRA,10600,1015.7091723101016,4.580082071327913,16,RTX 4090,Xeon-4ch,1,1,Versal Premium,NVLink,embed
2x4-ch DDR5+RTX 4090+Versal Premium@PCIe4,CPU+GPU+CGRA,11400,1015.7091723101016,6.963262302439024,16,RTX 4090,Xeon-4ch,1,2,Versal Premium,PCIe4,embed
2x4-ch DDR5+RTX 4090+Versal Premium@PCIe5,CPU+GPU+CGRA,11400,1015.7091723101016,5.718078302439024,16,RTX 4090,Xeon-4ch,1,2,Versal Premium,PCIe5,embed
2x4-ch DDR5+RTX 4090+Versal Premium@NVLink,CPU+GPU+CGRA,11400,1015.7091723101016,4.561440720216802,16,RTX 4090,Xeon-4ch,1,2,Versal Premium,NVLink,embed
4x4-ch DDR5+RTX 4090+Versal Premium@PCIe4,CPU+GPU+CGRA,13000,1015.7091723101016,6.045758302439024,16,RTX 4090,Xeon-4ch,1,4,Versal Premium,PCIe4,embed
4x4-ch DDR5+RTX 4090+Versal Premium@PCIe5,CPU+GPU+CGRA,13000,1015.7091723101016,5.259326302439024,16,RTX 4090,Xeon-4ch,1,4,Versal Premium,PCIe5,embed
4x4-ch DDR5+RTX 4090+Versal Premium@NVLink,CPU+GPU+CGRA,13000,1015.7091723101016,4.528818355772358,16,RTX 4090,Xeon-4ch,1,4,Versal Premium,NVLink,embed
1x4-ch DDR5+RTX 5090+U280@PCIe4,CPU+GPU+CGRA,6300,283.75348627980213,16.482810458874454,16,RTX 5090,Xeon-4ch,1,1,U280,PCIe4,embed
1x4-ch DDR5+RTX 5090+U280@PCIe5,CPU+GPU+CGRA,6300,283.75348627980213,15.630842458874456,16,RTX 5090,Xeon-4ch,1,1,U280,PCIe5,embed
1x4-ch DDR5+RTX 5090+U280@NVLink,CPU+GPU+CGRA,6300,283.75348627980213,14.839458849985569,16,RTX 5090,Xeon-4ch,1,1,U280,NVLink,embed
2x4-ch DDR5+RTX 5090+U280@PCIe4,CPU+GPU+CGRA,7100,561.6370529556544,9.340711645692886,16,RTX 5090,Xeon-4ch,1,2,U280,PCIe4,embed
2x4-ch DDR5+RTX 5090+U280@PCIe5,CPU+GPU+CGRA,7100,561.6370529556544,8.488743645692887,16,RTX 5090,Xeon-4ch,1,2,U280,PCIe5,embed
2x4-ch DDR5+RTX 5090+U280@NVLink,CPU+GPU+CGRA,7100,561.6370529556544,7.697360036803998,16,RTX 5090,Xeon-4ch,1,2,U280,NVLink,embed
4x4-ch DDR5+RTX 5090+U280@PCIe4,CPU+GPU+CGRA,8700,689.9016396093372,7.591607746031746,16,RTX 5090,Xeon-4ch,1,4,U280,PCIe4,embed
4x4-ch DDR5+RTX 5090+U280@PCIe5,CPU+GPU+CGRA,8700,689.9016396093372,6.936247746031746,16,RTX 5090,Xeon-4ch,1,4,U280,PCIe5,embed
4x4-ch DDR5+RTX 5090+U280@NVLink,CPU+GPU+CGRA,8700,689.9016396093372,6.327491123809525,16,RTX 5090,Xeon-4ch,1,4,U280,NVLink,embed
1x4-ch DDR5+RTX 5090+Versal HBM@PCIe4,CPU+GPU+CGRA,8300,400.98360024065283,12.786915123809523,16,RTX 5090,Xeon-4ch,1,1,Versal HBM,PCIe4,embed
1x4-ch DDR5+RTX 5090+Versal HBM@PCIe5,CPU+GPU+CGRA,8300,400.98360024065283,11.672803123809524,16,RTX 5090,Xeon-4ch,1,1,Versal HBM,PCIe5,embed
1x4-ch DDR5+RTX 5090+Versal HBM@NVLink,CPU+GPU+CGRA,8300,400.98360024065283,10.637916866031746,16,RTX 5090,Xeon-4ch,1,1,Versal HBM,NVLink,embed
2x4-ch DDR5+RTX 5090+Versal HBM@PCIe4,CPU+GPU+CGRA,9100,730.1281688423508,8.050935463719803,16,RTX 5090,Xeon-4ch,1,2,Versal HBM,PCIe4,embed
2x4-ch DDR5+RTX 5090+Versal HBM@PCIe5,CPU+GPU+CGRA,9100,730.1281688423508,7.002359463719804,16,RTX 5090,Xeon-4ch,1,2,Versal HBM,PCIe5,embed
2x4-ch DDR5+RTX 5090+Versal HBM@NVLink,CPU+GPU+CGRA,9100,730.1281688423508,6.028348868164248,16,RTX 5090,Xeon-4ch,1,2,Versal HBM,NVLink,embed
4x4-ch DDR5+RTX 5090+Versal HBM@PCIe4,CPU+GPU+CGRA,10700,801.9672004813057,6.630898323809524,16,RTX 5090,Xeon-4ch,1,4,Versal HBM,PCIe4,embed
4x4-ch DDR5+RTX 5090+Versal HBM@PCIe5,CPU+GPU+CGRA,10700,801.9672004813057,6.041074323809524,16,RTX 5090,Xeon-4ch,1,4,Versal HBM,PCIe5,embed
4x4-ch DDR5+RTX 5090+Versal HBM@NVLink,CPU+GPU+CGRA,10700,801.9672004813057,5.493193363809524,16,RTX 5090,Xeon-4ch,1,4,Versal HBM,NVLink,embed
1x4-ch DDR5+RTX 5090+Versal Premium@PCIe4,CPU+GPU+CGRA,11300,1015.7091723101016,7.391115923809524,16,RTX 5090,Xeon-4ch,1,1,Versal Premium,PCIe4,embed
