label,category,cost,throughput_kinfs,latency_ms,embed_gb,gpu,cpu,num_gpus,num_nodes,cgra,interconnect,bottleneck
2x4-ch DDR5+RTX 5090+Versal Premium@PCIe5,CPU+GPU+CGRA,12100,730.1281688423508,7.002359463719804,100,RTX 5090,Xeon-4ch,1,2,Versal Premium,PCIe5,embed
2x4-ch DDR5+RTX 5090+Versal Premium@NVLink,CPU+GPU+CGRA,12100,730.1281688423508,6.028348868164248,100,RTX 5090,Xeon-4ch,1,2,Versal Premium,NVLink,embed
4x4-ch DDR5+RTX 5090+Versal Premium@PCIe4,CPU+GPU+CGRA,13700,1015.7091723101016,5.949323923809524,100,RTX 5090,Xeon-4ch,1,4,Versal Premium,PCIe4,embed
4x4-ch DDR5+RTX 5090+Versal Premium@PCIe5,CPU+GPU+CGRA,13700,1015.7091723101016,5.162891923809523,100,RTX 5090,Xeon-4ch,1,4,Versal Premium,PCIe5,embed
4x4-ch DDR5+RTX 5090+Versal Premium@NVLink,CPU+GPU+CGRA,13700,1015.7091723101016,4.432383977142857,100,RTX 5090,Xeon-4ch,1,4,Versal Premium,NVLink,embed
1x4-ch DDR5+A100 40GB+U280@PCIe4,CPU+GPU+CGRA,14080,153.69980506822614,28.46288131601731,100,A100 40GB,Xeon-4ch,1,1,U280,PCIe4,embed
1x4-ch DDR5+A100 40GB+U280@PCIe5,CPU+GPU+CGRA,14080,153.69980506822614,27.67644931601731,100,A100 40GB,Xeon-4ch,1,1,U280,PCIe5,embed
1x4-ch DDR5+A100 40GB+U280@NVLink,CPU+GPU+CGRA,14080,153.69980506822614,26.945941369350642,100,A100 40GB,Xeon-4ch,1,1,U280,NVLink,embed
2x4-ch DDR5+A100 40GB+U280@PCIe4,CPU+GPU+CGRA,14600,304.22007035097954,15.277468122451335,100,A100 40GB,Xeon-4ch,1,2,U280,PCIe4,embed
2x4-ch DDR5+A100 40GB+U280@PCIe5,CPU+GPU+CGRA,14600,304.22007035097954,14.491036122451334,100,A100 40GB,Xeon-4ch,1,2,U280,PCIe5,embed
2x4-ch DDR5+A100 40GB+U280@NVLink,CPU+GPU+CGRA,14600,304.22007035097954,13.760528175784668,100,A100 40GB,Xeon-4ch,1,2,U280,NVLink,embed
4x4-ch DDR5+A100 40GB+U280@PCIe4,CPU+GPU+CGRA,16200,602.1468352758988,8.615858205469134,100,A100 40GB,Xeon-4ch,1,4,U280,PCIe4,embed
4x4-ch DDR5+A100 40GB+U280@PCIe5,CPU+GPU+CGRA,16200,602.1468352758988,7.829426205469136,100,A100 40GB,Xeon-4ch,1,4,U280,PCIe5,embed
4x4-ch DDR5+A100 40GB+U280@NVLink,CPU+GPU+CGRA,16200,602.1468352758988,7.098918258802469,100,A100 40GB,Xeon-4ch,1,4,U280,NVLink,embed
1x4-ch DDR5+A100 40GB+Versal HBM@PCIe4,CPU+GPU+CGRA,16080,204.9330734243015,21.40732765367965,100,A100 40GB,Xeon-4ch,1,1,Versal HBM,PCIe4,embed
1x4-ch DDR5+A100 40GB+Versal HBM@PCIe5,CPU+GPU+CGRA,16080,204.9330734243015,20.81750365367965,100,A100 40GB,Xeon-4ch,1,1,Versal HBM,PCIe5,embed
1x4-ch DDR5+A100 40GB+Versal HBM@NVLink,CPU+GPU+CGRA,16080,204.9330734243015,20.26962269367965,100,A100 40GB,Xeon-4ch,1,1,Versal HBM,NVLink,embed
2x4-ch DDR5+A100 40GB+Versal HBM@PCIe4,CPU+GPU+CGRA,16600,405.6267604679726,11.51826775850517,100,A100 40GB,Xeon-4ch,1,2,Versal HBM,PCIe4,embed
2x4-ch DDR5+A100 40GB+Versal HBM@PCIe5,CPU+GPU+CGRA,16600,405.6267604679726,10.92844375850517,100,A100 40GB,Xeon-4ch,1,2,Versal HBM,PCIe5,embed
2x4-ch DDR5+A100 40GB+Versal HBM@NVLink,CPU+GPU+CGRA,16600,405.6267604679726,10.380562798505169,100,A100 40GB,Xeon-4ch,1,2,Versal HBM,NVLink,embed
4x4-ch DDR5+A100 40GB+Versal HBM@PCIe4,CPU+GPU+CGRA,18200,801.9672004813057,6.527755466666667,100,A100 40GB,Xeon-4ch,1,4,Versal HBM,PCIe4,embed
4x4-ch DDR5+A100 40GB+Versal HBM@PCIe5,CPU+GPU+CGRA,18200,801.9672004813057,5.937931466666667,100,A100 40GB,Xeon-4ch,1,4,Versal HBM,PCIe5,embed
4x4-ch DDR5+A100 40GB+Versal HBM@NVLink,CPU+GPU+CGRA,18200,801.9672004813057,5.390050506666666,100,A100 40GB,Xeon-4ch,1,4,Versal HBM,NVLink,embed
1x4-ch DDR5+A100 40GB+Versal Premium@PCIe4,CPU+GPU+CGRA,19080,368.87953216374274,13.441714770562768,100,A100 40GB,Xeon-4ch,1,1,Versal Premium,PCIe4,embed
1x4-ch DDR5+A100 40GB+Versal Premium@PCIe5,CPU+GPU+CGRA,19080,368.87953216374274,12.39313877056277,100,A100 40GB,Xeon-4ch,1,1,Versal Premium,PCIe5,embed
1x4-ch DDR5+A100 40GB+Versal Premium@NVLink,CPU+GPU+CGRA,19080,368.87953216374274,11.419128175007213,100,A100 40GB,Xeon-4ch,1,1,Versal Premium,NVLink,embed
2x4-ch DDR5+A100 40GB+Versal Premium@PCIe4,CPU+GPU+CGRA,19600,730.1281688423508,7.947792606576947,100,A100 40GB,Xeon-4ch,1,2,Versal Premium,PCIe4,embed
2x4-ch DDR5+A100 40GB+Versal Premium@PCIe5,CPU+GPU+CGRA,19600,730.1281688423508,6.899216606576947,100,A100 40GB,Xeon-4ch,1,2,Versal Premium,PCIe5,embed
2x4-ch DDR5+A100 40GB+Versal Premium@NVLink,CPU+GPU+CGRA,19600,730.1281688423508,5.925206011021391,100,A100 40GB,Xeon-4ch,1,2,Versal Premium,NVLink,embed
4x4-ch DDR5+A100 40GB+Versal Premium@PCIe4,CPU+GPU+CGRA,21200,1015.7091723101016,5.8461810666666665,100,A100 40GB,Xeon-4ch,1,4,Versal Premium,PCIe4,embed
4x4-ch DDR5+A100 40GB+Versal Premium@PCIe5,CPU+GPU+CGRA,21200,1015.7091723101016,5.059749066666666,100,A100 40GB,Xeon-4ch,1,4,Versal Premium,PCIe5,embed
4x4-ch DDR5+A100 40GB+Versal Premium@NVLink,CPU+GPU+CGRA,21200,1015.7091723101016,4.32924112,100,A100 40GB,Xeon-4ch,1,4,Versal Premium,NVLink,embed
1x4-ch DDR5+A100 80GB+U280@PCIe4,CPU+GPU+CGRA,19080,153.69980506822614,28.46288131601731,100,A100 80GB,Xeon-4ch,1,1,U280,PCIe4,embed
1x4-ch DDR5+A100 80GB+U280@PCIe5,CPU+GPU+CGRA,19080,153.69980506822614,27.67644931601731,100,A100 80GB,Xeon-4ch,1,1,U280,PCIe5,embed
1x4-ch DDR5+A100 80GB+U280@NVLink,CPU+GPU+CGRA,19080,153.69980506822614,26.945941369350642,100,A100 80GB,Xeon-4ch,1,1,U280,NVLink,embed
2x4-ch DDR5+A100 80GB+U280@PCIe4,CPU+GPU+CGRA,19600,304.22007035097954,15.277468122451335,100,A100 80GB,Xeon-4ch,1,2,U280,PCIe4,embed
2x4-ch DDR5+A100 80GB+U280@PCIe5,CPU+GPU+CGRA,19600,304.22007035097954,14.491036122451334,100,A100 80GB,Xeon-4ch,1,2,U280,PCIe5,embed
2x4-ch DDR5+A100 80GB+U280@NVLink,CPU+GPU+CGRA,19600,304.22007035097954,13.760528175784668,100,A100 80GB,Xeon-4ch,1,2,U280,NVLink,embed
4x4-ch DDR5+A100 80GB+U280@PCIe4,CPU+GPU+CGRA,21200,602.1468352758988,8.615858205469134,100,A100 80GB,Xeon-4ch,1,4,U280,PCIe4,embed
4x4-ch DDR5+A100 80GB+U280@PCIe5,CPU+GPU+CGRA,21200,602.1468352758988,7.829426205469136,100,A100 80GB,Xeon-4ch,1,4,U280,PCIe5,embed
4x4-ch DDR5+A100 80GB+U280@NVLink,CPU+GPU+CGRA,21200,602.1468352758988,7.098918258802469,100,A100 80GB,Xeon-4ch,1,4,U280,NVLink,embed
1x4-ch DDR5+A100 80GB+Versal HBM@PCIe4,CPU+GPU+CGRA,21080,204.9330734243015,21.40732765367965,100,A100 80GB,Xeon-4ch,1,1,Versal HBM,PCIe4,embed
1x4-ch DDR5+A100 80GB+Versal HBM@PCIe5,CPU+GPU+CGRA,21080,204.9330734243015,20.81750365367965,100,A100 80GB,Xeon-4ch,1,1,Versal HBM,PCIe5,embed
1x4-ch DDR5+A100 80GB+Versal HBM@NVLink,CPU+GPU+CGRA,21080,204.9330734243015,20.26962269367965,100,A100 80GB,Xeon-4ch,1,1,Versal HBM,NVLink,embed
2x4-ch DDR5+A100 80GB+Versal HBM@PCIe4,CPU+GPU+CGRA,21600,405.6267604679726,11.51826775850517,100,A100 80GB,Xeon-4ch,1,2,Versal HBM,PCIe4,embed
2x4-ch DDR5+A100 80GB+Versal HBM@PCIe5,CPU+GPU+CGRA,21600,405.6267604679726,10.92844375850517,100,A100 80GB,Xeon-4ch,1,2,Versal HBM,PCIe5,embed
2x4-ch DDR5+A100 80GB+Versal HBM@NVLink,CPU+GPU+CGRA,21600,405.6267604679726,10.380562798505169,100,A100 80GB,Xeon-4ch,1,2,Versal HBM,NVLink,embed
4x4-ch DDR5+A100 80GB+Versal HBM@PCIe4,CPU+GPU+CGRA,23200,801.9672004813057,6.527755466666667,100,A100 80GB,Xeon-4ch,1,4,Versal HBM,PCIe4,embed
4x4-ch DDR5+A100 80GB+Versal HBM@PCIe5,CPU+GPU+CGRA,23200,801.9672004813057,5.937931466666667,100,A100 80GB,Xeon-4ch,1,4,Versal HBM,PCIe5,embed
4x4-ch DDR5+A100 80GB+Versal HBM@NVLink,CPU+GPU+CGRA,23200,801.9672004813057,5.390050506666666,100,A100 80GB,Xeon-4ch,1,4,Versal HBM,NVLink,embed
1x4-ch DDR5+A100 80GB+Versal Premium@PCIe4,CPU+GPU+CGRA,24080,368.87953216374274,13.441714770562768,100,A100 80GB,Xeon-4ch,1,1,Versal Premium,PCIe4,embed
1x4-ch DDR5+A100 80GB+Versal Premium@PCIe5,CPU+GPU+CGRA,24080,368.87953216374274,12.39313877056277,100,A100 80GB,Xeon-4ch,1,1,Versal Premium,PCIe5,embed
1x4-ch DDR5+A100 80GB+Versal Premium@NVLink,CPU+GPU+CGRA,24080,368.87953216374274,11.419128175007213,100,A100 80GB,Xeon-4ch,1,1,Versal Premium,NVLink,embed
2x4-ch DDR5+A100 80GB+Versal Premium@PCIe4,CPU+GPU+CGRA,24600,730.1281688423508,7.947792606576947,100,A100 80GB,Xeon-4ch,1,2,Versal Premium,PCIe4,embed
2x4-ch DDR5+A100 80GB+Versal Premium@PCIe5,CPU+GPU+CGRA,24600,730.1281688423508,6.899216606576947,100,A100 80GB,Xeon-4ch,1,2,Versal Premium,PCIe5,embed
2x4-ch DDR5+A100 80GB+Versal Premium@NVLink,CPU+GPU+CGRA,24600,730.1281688423508,5.925206011021391,100,A100 80GB,Xeon-4ch,1,2,Versal Premium,NVLink,embed
4x4-ch DDR5+A100 80GB+Versal Premium@PCIe4,CPU+GPU+CGRA,26200,1015.7091723101016,5.8461810666666665,100,A100 80GB,Xeon-4ch,1,4,Versal Premium,PCIe4,embed
4x4-ch DDR5+A100 80GB+Versal Premium@PCIe5,CPU+GPU+CGRA,26200,1015.7091723101016,5.059749066666666,100,A100 80GB,Xeon-4ch,1,4,Versal Premium,PCIe5,embed
4x4-ch DDR5+A100 80GB+Versal Premium@NVLink,CPU+GPU+CGRA,26200,1015.7091723101016,4.32924112,100,A100 80GB,Xeon-4ch,1,4,Versal Premium,NVLink,embed
1x6-ch DDR5+RTX 4060+U280@PCIe4,CPU+GPU+CGRA,4780,299.41520467836256,17.057864,100,RTX 4060,Xeon-6ch,1,1,U280,PCIe4,embed
1x6-ch DDR5+RTX 4060+U280@PCIe5,CPU+GPU+CGRA,4780,299.41520467836256,16.271432,100,RTX 4060,Xeon-6ch,1,1,U280,PCIe5,embed
1x6-ch DDR5+RTX 4060+U280@NVLink,CPU+GPU+CGRA,4780,299.41520467836256,15.540924053333333,100,RTX 4060,Xeon-6ch,1,1,U280,NVLink,embed
2x6-ch DDR5+RTX 4060+U280@PCIe4,CPU+GPU+CGRA,5700,592.6365006837262,10.289351893969464,100,RTX 4060,Xeon-6ch,1,2,U280,PCIe4,embed
2x6-ch DDR5+RTX 4060+U280@PCIe5,CPU+GPU+CGRA,5700,592.6365006837262,9.502919893969464,100,RTX 4060,Xeon-6ch,1,2,U280,PCIe5,embed
2x6-ch DDR5+RTX 4060+U280@NVLink,CPU+GPU+CGRA,5700,592.6365006837262,8.772411947302798,100,RTX 4060,Xeon-6ch,1,2,U280,NVLink,embed
1x6-ch DDR5+RTX 4060+Versal HBM@PCIe4,CPU+GPU+CGRA,6780,399.22027290448347,13.244648,100,RTX 4060,Xeon-6ch,1,1,Versal HBM,PCIe4,embed
1x6-ch DDR5+RTX 4060+Versal HBM@PCIe5,CPU+GPU+CGRA,6780,399.22027290448347,12.654824,100,RTX 4060,Xeon-6ch,1,1,Versal HBM,PCIe5,embed
1x6-ch DDR5+RTX 4060+Versal HBM@NVLink,CPU+GPU+CGRA,6780,399.22027290448347,12.106943039999999,100,RTX 4060,Xeon-6ch,1,1,Versal HBM,NVLink,embed
2x6-ch DDR5+RTX 4060+Versal HBM@PCIe4,CPU+GPU+CGRA,7700,790.1820009116349,8.168263920477099,100,RTX 4060,Xeon-6ch,1,2,Versal HBM,PCIe4,embed
2x6-ch DDR5+RTX 4060+Versal HBM@PCIe5,CPU+GPU+CGRA,7700,790.1820009116349,7.5784399204770985,100,RTX 4060,Xeon-6ch,1,2,Versal HBM,PCIe5,embed
2x6-ch DDR5+RTX 4060+Versal HBM@NVLink,CPU+GPU+CGRA,7700,790.1820009116349,7.030558960477098,100,RTX 4060,Xeon-6ch,1,2,Versal HBM,NVLink,embed
1x6-ch DDR5+RTX 4060+Versal Premium@PCIe4,CPU+GPU+CGRA,9780,718.5964912280702,9.602152,100,RTX 4060,Xeon-6ch,1,1,Versal Premium,PCIe4,embed
1x6-ch DDR5+RTX 4060+Versal Premium@PCIe5,CPU+GPU+CGRA,9780,718.5964912280702,8.553576,100,RTX 4060,Xeon-6ch,1,1,Versal Premium,PCIe5,embed
1x6-ch DDR5+RTX 4060+Versal Premium@NVLink,CPU+GPU+CGRA,9780,718.5964912280702,7.579565404444445,100,RTX 4060,Xeon-6ch,1,1,Versal Premium,NVLink,embed
2x6-ch DDR5+RTX 4060+Versal Premium@PCIe4,CPU+GPU+CGRA,10700,1015.7091723101016,7.4105144,100,RTX 4060,Xeon-6ch,1,2,Versal Premium,PCIe4,embed
2x6-ch DDR5+RTX 4060+Versal Premium@PCIe5,CPU+GPU+CGRA,10700,1015.7091723101016,6.624082399999999,100,RTX 4060,Xeon-6ch,1,2,Versal Premium,PCIe5,embed
2x6-ch DDR5+RTX 4060+Versal Premium@NVLink,CPU+GPU+CGRA,10700,1015.7091723101016,5.893574453333333,100,RTX 4060,Xeon-6ch,1,2,Versal Premium,NVLink,embed
1x6-ch DDR5+RTX PRO 4500+U280@PCIe4,CPU+GPU+CGRA,5180,299.41520467836256,16.202863999999998,100,RTX PRO 4500,Xeon-6ch,1,1,U280,PCIe4,embed
1x6-ch DDR5+RTX PRO 4500+U280@PCIe5,CPU+GPU+CGRA,5180,299.41520467836256,15.416431999999999,100,RTX PRO 4500,Xeon-6ch,1,1,U280,PCIe5,embed
1x6-ch DDR5+RTX PRO 4500+U280@NVLink,CPU+GPU+CGRA,5180,299.41520467836256,14.685924053333332,100,RTX PRO 4500,Xeon-6ch,1,1,U280,NVLink,embed
2x6-ch DDR5+RTX PRO 4500+U280@PCIe4,CPU+GPU+CGRA,6100,592.6365006837262,9.434351893969463,100,RTX PRO 4500,Xeon-6ch,1,2,U280,PCIe4,embed
2x6-ch DDR5+RTX PRO 4500+U280@PCIe5,CPU+GPU+CGRA,6100,592.6365006837262,8.647919893969464,100,RTX PRO 4500,Xeon-6ch,1,2,U280,PCIe5,embed
2x6-ch DDR5+RTX PRO 4500+U280@NVLink,CPU+GPU+CGRA,6100,592.6365006837262,7.917411947302798,100,RTX PRO 4500,Xeon-6ch,1,2,U280,NVLink,embed
1x6-ch DDR5+RTX PRO 4500+Versal HBM@PCIe4,CPU+GPU+CGRA,7180,399.22027290448347,12.389648,100,RTX PRO 4500,Xeon-6ch,1,1,Versal HBM,PCIe4,embed
1x6-ch DDR5+RTX PRO 4500+Versal HBM@PCIe5,CPU+GPU+CGRA,7180,399.22027290448347,11.799824,100,RTX PRO 4500,Xeon-6ch,1,1,Versal HBM,PCIe5,embed
1x6-ch DDR5+RTX PRO 4500+Versal HBM@NVLink,CPU+GPU+CGRA,7180,399.22027290448347,11.251943039999999,100,RTX PRO 4500,Xeon-6ch,1,1,Versal HBM,NVLink,embed
2x6-ch DDR5+RTX PRO 4500+Versal HBM@PCIe4,CPU+GPU+CGRA,8100,790.1820009116349,7.313263920477099,100,RTX PRO 4500,Xeon-6ch,1,2,Versal HBM,PCIe4,embed
2x6-ch DDR5+RTX PRO 4500+Versal HBM@PCIe5,CPU+GPU+CGRA,8100,790.1820009116349,6.723439920477099,100,RTX PRO 4500,Xeon-6ch,1,2,Versal HBM,PCIe5,embed
2x6-ch DDR5+RTX PRO 4500+Versal HBM@NVLink,CPU+GPU+CGRA,8100,790.1820009116349,6.175558960477098,100,RTX PRO 4500,Xeon-6ch,1,2,Versal HBM,NVLink,embed
1x6-ch DDR5+RTX PRO 4500+Versal Premium@PCIe4,CPU+GPU+CGRA,10180,718.5964912280702,8.747152,100,RTX PRO 4500,Xeon-6ch,1,1,Versal Premium,PCIe4,embed
1x6-ch DDR5+RTX PRO 4500+Versal Premium@PCIe5,CPU+GPU+CGRA,10180,718.5964912280702,7.698576,100,RTX PRO 4500,Xeon-6ch,1,1,Versal Premium,PCIe5,embed
1x6-ch DDR5+RTX PRO 4500+Versal Premium@NVLink,CPU+GPU+CGRA,10180,718.5964912280702,6.724565404444444,100,RTX PRO 4500,Xeon-6ch,1,1,Versal Premium,NVLink,embed
2x6-ch DDR5+RTX PRO 4500+Versal Premium@PCIe4,CPU+GPU+CGRA,11100,1015.7091723101016,6.5555144,100,RTX PRO 4500,Xeon-6ch,1,2,Versal Premium,PCIe4,embed
2x6-ch DDR5+RTX PRO 4500+Versal Premium@PCIe5,CPU+GPU+CGRA,11100,1015.7091723101016,5.769082399999999,100,RTX PRO 4500,Xeon-6ch,1,2,Versal Premium,PCIe5,embed
2x6-ch DDR5+RTX PRO 4500+Versal Premium@NVLink,CPU+GPU+CGRA,11100,1015.7091723101016,5.038574453333333,100,RTX PRO 4500,Xeon-6ch,1,2,Versal Premium,NVLink,embed
1x6-ch DDR5+RTX 4090+U280@PCIe4,CPU+GPU+CGRA,6280,299.41520467836256,15.693107902439023,100,RTX 4090,Xeon-6ch,1,1,U280,PCIe4,embed
1x6-ch DDR5+RTX 4090+U280@PCIe5,CPU+GPU+CGRA,6280,299.41520467836256,14.906675902439023,100,RTX 4090,Xeon-6ch,1,1,U280,PCIe5,embed
1x6-ch DDR5+RTX 4090+U280@NVLink,CPU+GPU+CGRA,6280,299.41520467836256,14.176167955772357,100,RTX 4090,Xeon-6ch,1,1,U280,NVLink,embed
2x6-ch DDR5+RTX 4090+U280@PCIe4,CPU+GPU+CGRA,7200,592.6365006837262,8.924595796408488,100,RTX 4090,Xeon-6ch,1,2,U280,PCIe4,embed
2x6-ch DDR5+RTX 4090+U280@PCIe5,CPU+GPU+CGRA,7200,592.6365006837262,8.138163796408488,100,RTX 4090,Xeon-6ch,1,2,U280,PCIe5,embed
2x6-ch DDR5+RTX 4090+U280@NVLink,CPU+GPU+CGRA,7200,592.6365006837262,7.407655849741823,100,RTX 4090,Xeon-6ch,1,2,U280,NVLink,embed
1x6-ch DDR5+RTX 4090+Versal HBM@PCIe4,CPU+GPU+CGRA,8280,399.22027290448347,11.879891902439024,100,RTX 4090,Xeon-6ch,1,1,Versal HBM,PCIe4,embed
1x6-ch DDR5+RTX 4090+Versal HBM@PCIe5,CPU+GPU+CGRA,8280,399.22027290448347,11.290067902439024,100,RTX 4090,Xeon-6ch,1,1,Versal HBM,PCIe5,embed
1x6-ch DDR5+RTX 4090+Versal HBM@NVLink,CPU+GPU+CGRA,8280,399.22027290448347,10.742186942439023,100,RTX 4090,Xeon-6ch,1,1,Versal HBM,NVLink,embed
2x6-ch DDR5+RTX 4090+Versal HBM@PCIe4,CPU+GPU+CGRA,9200,790.1820009116349,6.803507822916123,100,RTX 4090,Xeon-6ch,1,2,Versal HBM,PCIe4,embed
2x6-ch DDR5+RTX 4090+Versal HBM@PCIe5,CPU+GPU+CGRA,9200,790.1820009116349,6.213683822916123,100,RTX 4090,Xeon-6ch,1,2,Versal HBM,PCIe5,embed
2x6-ch DDR5+RTX 4090+Versal HBM@NVLink,CPU+GPU+CGRA,9200,790.1820009116349,5.665802862916123,100,RTX 4090,Xeon-6ch,1,2,Versal HBM,NVLink,embed
1x6-ch DDR5+RTX 4090+Versal Premium@PCIe4,CPU+GPU+CGRA,11280,718.5964912280702,8.237395902439024,100,RTX 4090,Xeon-6ch,1,1,Versal Premium,PCIe4,embed
1x6-ch DDR5+RTX 4090+Versal Premium@PCIe5,CPU+GPU+CGRA,11280,718.5964912280702,7.1888199024390245,100,RTX 4090,Xeon-6ch,1,1,Versal Premium,PCIe5,embed
1x6-ch DDR5+RTX 4090+Versal Premium@NVLink,CPU+GPU+CGRA,11280,718.5964912280702,6.214809306883469,100,RTX 4090,Xeon-6ch,1,1,Versal Premium,NVLink,embed
2x6-ch DDR5+RTX 4090+Versal Premium@PCIe4,CPU+GPU+CGRA,12200,1015.7091723101016,6.045758302439024,100,RTX 4090,Xeon-6ch,1,2,Versal Premium,PCIe4,embed
2x6-ch DDR5+RTX 4090+Versal Premium@PCIe5,CPU+GPU+CGRA,12200,1015.7091723101016,5.259326302439024,100,RTX 4090,Xeon-6ch,1,2,Versal Premium,PCIe5,embed
2x6-ch DDR5+RTX 4090+Versal Premium@NVLink,CPU+GPU+CGRA,12200,1015.7091723101016,4.528818355772358,100,RTX 4090,Xeon-6ch,1,2,Versal Premium,NVLink,embed
1x6-ch DDR5+RTX 5090+U280@PCIe4,CPU+GPU+CGRA,6980,299.41520467836256,15.596673523809523,100,RTX 5090,Xeon-6ch,1,1,U280,PCIe4,embed
1x6-ch DDR5+RTX 5090+U280@PCIe5,CPU+GPU+CGRA,6980,299.41520467836256,14.810241523809523,100,RTX 5090,Xeon-6ch,1,1,U280,PCIe5,embed
1x6-ch DDR5+RTX 5090+U280@NVLink,CPU+GPU+CGRA,6980,299.41520467836256,14.079733577142857,100,RTX 5090,Xeon-6ch,1,1,U280,NVLink,embed
2x6-ch DDR5+RTX 5090+U280@PCIe4,CPU+GPU+CGRA,7900,592.6365006837262,8.828161417778988,100,RTX 5090,Xeon-6ch,1,2,U280,PCIe4,embed
2x6-ch DDR5+RTX 5090+U280@PCIe5,CPU+GPU+CGRA,7900,592.6365006837262,8.041729417778988,100,RTX 5090,Xeon-6ch,1,2,U280,PCIe5,embed
2x6-ch DDR5+RTX 5090+U280@NVLink,CPU+GPU+CGRA,7900,592.6365006837262,7.311221471112322,100,RTX 5090,Xeon-6ch,1,2,U280,NVLink,embed
1x6-ch DDR5+RTX 5090+Versal HBM@PCIe4,CPU+GPU+CGRA,8980,399.22027290448347,11.783457523809524,100,RTX 5090,Xeon-6ch,1,1,Versal HBM,PCIe4,embed
1x6-ch DDR5+RTX 5090+Versal HBM@PCIe5,CPU+GPU+CGRA,8980,399.22027290448347,11.193633523809524,100,RTX 5090,Xeon-6ch,1,1,Versal HBM,PCIe5,embed
1x6-ch DDR5+RTX 5090+Versal HBM@NVLink,CPU+GPU+CGRA,8980,399.22027290448347,10.645752563809523,100,RTX 5090,Xeon-6ch,1,1,Versal HBM,NVLink,embed
2x6-ch DDR5+RTX 5090+Versal HBM@PCIe4,CPU+GPU+CGRA,9900,790.1820009116349,6.707073444286623,100,RTX 5090,Xeon-6ch,1,2,Versal HBM,PCIe4,embed
2x6-ch DDR5+RTX 5090+Versal HBM@PCIe5,CPU+GPU+CGRA,9900,790.1820009116349,6.117249444286623,100,RTX 5090,Xeon-6ch,1,2,Versal HBM,PCIe5,embed
2x6-ch DDR5+RTX 5090+Versal HBM@NVLink,CPU+GPU+CGRA,9900,790.1820009116349,5.569368484286622,100,RTX 5090,Xeon-6ch,1,2,Versal HBM,NVLink,embed
1x6-ch DDR5+RTX 5090+Versal Premium@PCIe4,CPU+GPU+CGRA,11980,718.5964912280702,8.140961523809523,100,RTX 5090,Xeon-6ch,1,1,Versal Premium,PCIe4,embed
1x6-ch DDR5+RTX 5090+Versal Premium@PCIe5,CPU+GPU+CGRA,11980,718.5964912280702,7.092385523809524,100,RTX 5090,Xeon-6ch,1,1,Versal Premium,PCIe5,embed
1x6-ch DDR5+RTX 5090+Versal Premium@NVLink,CPU+GPU+CGRA,11980,718.5964912280702,6.118374928253968,100,RTX 5090,Xeon-6ch,1,1,Versal Premium,NVLink,embed
2x6-ch DDR5+RTX 5090+Versal Premium@PCIe4,CPU+GPU+CGRA,12900,1015.7091723101016,5.949323923809524,100,RTX 5090,Xeon-6ch,1,2,Versal Premium,PCIe4,embed
2x6-ch DDR5+RTX 5090+Versal Premium@PCIe5,CPU+GPU+CGRA,12900,1015.7091723101016,5.162891923809523,100,RTX 5090,Xeon-6ch,1,2,Versal Premium,PCIe5,embed
2x6-ch DDR5+RTX 5090+Versal Premium@NVLink,CPU+GPU+CGRA,12900,1015.7091723101016,4.432383977142857,100,RTX 5090,Xeon-6ch,1,2,Versal Premium,NVLink,embed
1x6-ch DDR5+A100 40GB+U280@PCIe4,CPU+GPU+CGRA,14480,299.41520467836256,15.493530666666665,100,A100 40GB,Xeon-6ch,1,1,U280,PCIe4,embed
1x6-ch DDR5+A100 40GB+U280@PCIe5,CPU+GPU+CGRA,14480,299.41520467836256,14.707098666666665,100,A100 40GB,Xeon-6ch,1,1,U280,PCIe5,embed
1x6-ch DDR5+A100 40GB+U280@NVLink,CPU+GPU+CGRA,14480,299.41520467836256,13.976590719999999,100,A100 40GB,Xeon-6ch,1,1,U280,NVLink,embed
2x6-ch DDR5+A100 40GB+U280@PCIe4,CPU+GPU+CGRA,15400,592.6365006837262,8.72501856063613,100,A100 40GB,Xeon-6ch,1,2,U280,PCIe4,embed
2x6-ch DDR5+A100 40GB+U280@PCIe5,CPU+GPU+CGRA,15400,592.6365006837262,7.938586560636131,100,A100 40GB,Xeon-6ch,1,2,U280,PCIe5,embed
2x6-ch DDR5+A100 40GB+U280@NVLink,CPU+GPU+CGRA,15400,592.6365006837262,7.208078613969465,100,A100 40GB,Xeon-6ch,1,2,U280,NVLink,embed
1x6-ch DDR5+A100 40GB+Versal HBM@PCIe4,CPU+GPU+CGRA,16480,399.22027290448347,11.680314666666666,100,A100 40GB,Xeon-6ch,1,1,Versal HBM,PCIe4,embed
1x6-ch DDR5+A100 40GB+Versal HBM@PCIe5,CPU+GPU+CGRA,16480,399.22027290448347,11.090490666666666,100,A100 40GB,Xeon-6ch,1,1,Versal HBM,PCIe5,embed
1x6-ch DDR5+A100 40GB+Versal HBM@NVLink,CPU+GPU+CGRA,16480,399.22027290448347,10.542609706666665,100,A100 40GB,Xeon-6ch,1,1,Versal HBM,NVLink,embed
2x6-ch DDR5+A100 40GB+Versal HBM@PCIe4,CPU+GPU+CGRA,17400,790.1820009116349,6.603930587143766,100,A100 40GB,Xeon-6ch,1,2,Versal HBM,PCIe4,embed
